id_produto|ds_produto|id_subcategoria
311325|Produto - 0000311325|2377
315850|Produto - 0000315850|2066
316017|Produto - 0000316017|2976
316049|Produto - 0000316049|1200
337387|Produto - 0000337387|2066
383830|Produto - 0000383830|3112
386282|Produto - 0000386282|2977
395342|Produto - 0000395342|3172
398306|Produto - 0000398306|3112
420418|Produto - 0000420418|3112
457000|Produto - 0000457000|1582
482421|Produto - 0000482421|1582
486625|Produto - 0000486625|2980
494404|Produto - 0000494404|561
521274|Produto - 0000521274|1582
551724|Produto - 0000551724|319
554734|Produto - 0000554734|1633
562097|Produto - 0000562097|1315
570857|Produto - 0000570857|681
579595|Produto - 0000579595|562
580998|Produto - 0000580998|1582
582417|Produto - 0000582417|2892
587248|Produto - 0000587248|1582
587872|Produto - 0000587872|1162
600696|Produto - 0000600696|1582
604126|Produto - 0000604126|1289
614937|Produto - 0000614937|2887
616847|Produto - 0000616847|2887
630502|Produto - 0000630502|1162
632361|Produto - 0000632361|630
634501|Produto - 0000634501|1880
674139|Produto - 0000674139|1476
687682|Produto - 0000687682|1582
721126|Produto - 0000721126|317
728148|Produto - 0000728148|2094
729225|Produto - 0000729225|1085
734708|Produto - 0000734708|1315
737696|Produto - 0000737696|3531
742487|Produto - 0000742487|1657
743898|Produto - 0000743898|1582
756415|Produto - 0000756415|1582
792205|Produto - 0000792205|2304
797617|Produto - 0000797617|2892
810025|Produto - 0000810025|1664
814385|Produto - 0000814385|1315
823355|Produto - 0000823355|2450
837686|Produto - 0000837686|1106
845531|Produto - 0000845531|1582
846579|Produto - 0000846579|1582
848511|Produto - 0000848511|1106
849023|Produto - 0000849023|1582
860288|Produto - 0000860288|753
864407|Produto - 0000864407|1182
869838|Produto - 0000869838|1315
889562|Produto - 0000889562|3129
895065|Produto - 0000895065|1657
901016|Produto - 0000901016|3129
918855|Produto - 0000918855|1582
918981|Produto - 0000918981|1633
923721|Produto - 0000923721|1289
928616|Produto - 0000928616|1582
935591|Produto - 0000935591|2436
950856|Produto - 0000950856|2892
957858|Produto - 0000957858|1315
976293|Produto - 0000976293|1040
976692|Produto - 0000976692|3214
993725|Produto - 0000993725|1582
993986|Produto - 0000993986|2887
994342|Produto - 0000994342|3129
1014325|Produto - 0001014325|1582
1018795|Produto - 0001018795|2243
1043447|Produto - 0001043447|1582
1045812|Produto - 0001045812|2887
1056499|Produto - 0001056499|3129
1056724|Produto - 0001056724|1106
1057250|Produto - 0001057250|3531
1073889|Produto - 0001073889|3531
1077610|Produto - 0001077610|333
1077798|Produto - 0001077798|1603
1088748|Produto - 0001088748|641
1094272|Produto - 0001094272|1106
1119459|Produto - 0001119459|3531
1138379|Produto - 0001138379|2892
1157955|Produto - 0001157955|3129
1160311|Produto - 0001160311|1162
1163558|Produto - 0001163558|1582
1171058|Produto - 0001171058|3129
1178957|Produto - 0001178957|1315
1184363|Produto - 0001184363|2842
1185123|Produto - 0001185123|3531
1185808|Produto - 0001185808|2365
1186885|Produto - 0001186885|2759
1190932|Produto - 0001190932|1633
1191183|Produto - 0001191183|1582
1207127|Produto - 0001207127|3531
1236518|Produto - 0001236518|1582
1251057|Produto - 0001251057|1315
1254874|Produto - 0001254874|1582
1260063|Produto - 0001260063|2887
1270965|Produto - 0001270965|1476
1284821|Produto - 0001284821|1315
1286752|Produto - 0001286752|1106
1287872|Produto - 0001287872|1106
1290539|Produto - 0001290539|1367
1293162|Produto - 0001293162|1315
1308132|Produto - 0001308132|3112
1327263|Produto - 0001327263|753
1328534|Produto - 0001328534|3531
1331118|Produto - 0001331118|1582
1357495|Produto - 0001357495|641
1371306|Produto - 0001371306|505
1373216|Produto - 0001373216|1582
1375690|Produto - 0001375690|1582
1386541|Produto - 0001386541|2892
1394345|Produto - 0001394345|3330
1434049|Produto - 0001434049|1582
1463371|Produto - 0001463371|1633
1471367|Produto - 0001471367|885
1490531|Produto - 0001490531|1162
1493059|Produto - 0001493059|1106
1496185|Produto - 0001496185|1582
1502395|Produto - 0001502395|3531
1504737|Produto - 0001504737|3531
1518708|Produto - 0001518708|753
1522823|Produto - 0001522823|1582
1523775|Produto - 0001523775|3531
1525426|Produto - 0001525426|1162
1526673|Produto - 0001526673|1315
1528518|Produto - 0001528518|562
1529361|Produto - 0001529361|562
1532732|Produto - 0001532732|1582
1537397|Produto - 0001537397|3531
1555618|Produto - 0001555618|3531
1558551|Produto - 0001558551|2200
1561145|Produto - 0001561145|2842
1569526|Produto - 0001569526|2939
1576491|Produto - 0001576491|2889
1579530|Produto - 0001579530|1040
1588194|Produto - 0001588194|1162
1628071|Produto - 0001628071|2887
1641677|Produto - 0001641677|2842
1647141|Produto - 0001647141|1106
1647756|Produto - 0001647756|1582
1667525|Produto - 0001667525|3531
1668380|Produto - 0001668380|1241
1686939|Produto - 0001686939|2892
1697433|Produto - 0001697433|3112
1712953|Produto - 0001712953|1582
1719567|Produto - 0001719567|1289
1744015|Produto - 0001744015|1319
1755068|Produto - 0001755068|3129
1763623|Produto - 0001763623|1319
1775200|Produto - 0001775200|2200
1780290|Produto - 0001780290|1982
1782928|Produto - 0001782928|1582
1792161|Produto - 0001792161|1106
1795519|Produto - 0001795519|1040
1800542|Produto - 0001800542|1162
1809324|Produto - 0001809324|2647
1838837|Produto - 0001838837|1582
1840143|Produto - 0001840143|1315
1858917|Produto - 0001858917|1315
1888342|Produto - 0001888342|1582
1894546|Produto - 0001894546|1657
1895035|Produto - 0001895035|1162
1895540|Produto - 0001895540|3531
1898083|Produto - 0001898083|1085
1901249|Produto - 0001901249|1633
1914555|Produto - 0001914555|1582
1931714|Produto - 0001931714|1603
1934650|Produto - 0001934650|3531
1934828|Produto - 0001934828|1676
1944673|Produto - 0001944673|1049
1947494|Produto - 0001947494|1582
1973923|Produto - 0001973923|753
1982195|Produto - 0001982195|1633
1990521|Produto - 0001990521|1582
1992216|Produto - 0001992216|3112
1998515|Produto - 0001998515|562
2006658|Produto - 0002006658|1212
2008524|Produto - 0002008524|562
2018468|Produto - 0002018468|1106
2023653|Produto - 0002023653|1664
2026334|Produto - 0002026334|1106
2036152|Produto - 0002036152|1212
2038163|Produto - 0002038163|3112
2048281|Produto - 0002048281|2841
2053951|Produto - 0002053951|3531
2058406|Produto - 0002058406|1582
2069835|Produto - 0002069835|3531
2070320|Produto - 0002070320|3531
2075801|Produto - 0002075801|3531
2082446|Produto - 0002082446|2450
2091391|Produto - 0002091391|2892
2106283|Produto - 0002106283|1582
2109874|Produto - 0002109874|1582
2115166|Produto - 0002115166|3472
2119358|Produto - 0002119358|2887
2134277|Produto - 0002134277|3531
2136659|Produto - 0002136659|505
2149726|Produto - 0002149726|1162
2157252|Produto - 0002157252|1582
2157672|Produto - 0002157672|1315
2160726|Produto - 0002160726|1582
2193047|Produto - 0002193047|2450
2193270|Produto - 0002193270|1880
2198739|Produto - 0002198739|3531
2200710|Produto - 0002200710|1162
2234020|Produto - 0002234020|1657
2240508|Produto - 0002240508|633
2241091|Produto - 0002241091|1162
2249142|Produto - 0002249142|1582
2267003|Produto - 0002267003|1315
2288196|Produto - 0002288196|2887
2289134|Produto - 0002289134|3015
2290451|Produto - 0002290451|2887
2298715|Produto - 0002298715|2467
2301447|Produto - 0002301447|1880
2302647|Produto - 0002302647|562
2314769|Produto - 0002314769|3129
2321108|Produto - 0002321108|1582
2327626|Produto - 0002327626|1582
2329047|Produto - 0002329047|1315
2330300|Produto - 0002330300|1608
2353754|Produto - 0002353754|1315
2364042|Produto - 0002364042|1405
2371164|Produto - 0002371164|1106
2388276|Produto - 0002388276|1162
2394629|Produto - 0002394629|3129
2395446|Produto - 0002395446|3531
2434060|Produto - 0002434060|1582
2440222|Produto - 0002440222|1315
2443056|Produto - 0002443056|1106
2445108|Produto - 0002445108|1582
2454779|Produto - 0002454779|1162
2456652|Produto - 0002456652|1945
2478262|Produto - 0002478262|2161
2480173|Produto - 0002480173|1376
2489341|Produto - 0002489341|562
2489534|Produto - 0002489534|1106
2511688|Produto - 0002511688|3129
2513714|Produto - 0002513714|1315
2518414|Produto - 0002518414|2467
2522541|Produto - 0002522541|1582
2525383|Produto - 0002525383|2892
2532742|Produto - 0002532742|1582
2533327|Produto - 0002533327|1582
2539703|Produto - 0002539703|1315
2555907|Produto - 0002555907|1582
2563566|Produto - 0002563566|1049
2563690|Produto - 0002563690|1582
2572277|Produto - 0002572277|1315
2581079|Produto - 0002581079|3531
2595812|Produto - 0002595812|2450
2626334|Produto - 0002626334|1182
2643304|Produto - 0002643304|1582
2644841|Produto - 0002644841|1582
2650631|Produto - 0002650631|1040
2651652|Produto - 0002651652|1582
2654060|Produto - 0002654060|562
2657993|Produto - 0002657993|1367
2673434|Produto - 0002673434|1289
2678237|Produto - 0002678237|1588
2678500|Produto - 0002678500|3531
2681284|Produto - 0002681284|1582
2689288|Produto - 0002689288|1106
2690145|Produto - 0002690145|1315
2691001|Produto - 0002691001|1162
2700755|Produto - 0002700755|1507
2704360|Produto - 0002704360|1582
2705778|Produto - 0002705778|1048
2711446|Produto - 0002711446|1085
2711576|Produto - 0002711576|1582
2712367|Produto - 0002712367|1048
2722951|Produto - 0002722951|2220
2735357|Produto - 0002735357|1633
2761478|Produto - 0002761478|3531
2762740|Produto - 0002762740|1582
2765425|Produto - 0002765425|1657
2793823|Produto - 0002793823|641
2811439|Produto - 0002811439|505
2814758|Produto - 0002814758|3112
2829755|Produto - 0002829755|3531
2845212|Produto - 0002845212|753
2846695|Produto - 0002846695|1633
2850267|Produto - 0002850267|885
2873600|Produto - 0002873600|1106
2877413|Produto - 0002877413|1582
2877856|Produto - 0002877856|1657
2893459|Produto - 0002893459|880
2902626|Produto - 0002902626|2887
2904892|Produto - 0002904892|3531
2906542|Produto - 0002906542|2887
2913290|Produto - 0002913290|681
2925334|Produto - 0002925334|1581
2927308|Produto - 0002927308|1106
2937405|Produto - 0002937405|753
2951722|Produto - 0002951722|3531
2974002|Produto - 0002974002|1582
2984326|Produto - 0002984326|1106
2988620|Produto - 0002988620|1241
3003795|Produto - 0003003795|298
3024373|Produto - 0003024373|834
3048204|Produto - 0003048204|1078
3051898|Produto - 0003051898|1085
3080785|Produto - 0003080785|1880
3088167|Produto - 0003088167|681
3094057|Produto - 0003094057|1162
3102855|Produto - 0003102855|1106
3102911|Produto - 0003102911|1582
3115535|Produto - 0003115535|753
3124565|Produto - 0003124565|885
3150032|Produto - 0003150032|1633
3151990|Produto - 0003151990|3531
3155979|Produto - 0003155979|1582
3169557|Produto - 0003169557|1315
3169954|Produto - 0003169954|3531
3175236|Produto - 0003175236|1657
3188137|Produto - 0003188137|3129
3193301|Produto - 0003193301|1582
3196585|Produto - 0003196585|3531
3225379|Produto - 0003225379|1162
3227088|Produto - 0003227088|1415
3227599|Produto - 0003227599|1106
3229714|Produto - 0003229714|505
3254305|Produto - 0003254305|1633
3268892|Produto - 0003268892|1106
3271720|Produto - 0003271720|1507
3286977|Produto - 0003286977|2887
3313404|Produto - 0003313404|2887
3317483|Produto - 0003317483|1162
3323313|Produto - 0003323313|1582
3325319|Produto - 0003325319|3531
3325707|Produto - 0003325707|641
3329400|Produto - 0003329400|2887
3351612|Produto - 0003351612|753
3357773|Produto - 0003357773|1582
3364517|Produto - 0003364517|1315
3366779|Produto - 0003366779|1582
3386431|Produto - 0003386431|3235
3388618|Produto - 0003388618|1582
3390142|Produto - 0003390142|3531
3391938|Produto - 0003391938|1106
3396482|Produto - 0003396482|1582
3399190|Produto - 0003399190|1106
3403080|Produto - 0003403080|1582
3404425|Produto - 0003404425|1162
3405632|Produto - 0003405632|2450
3410910|Produto - 0003410910|1582
3438537|Produto - 0003438537|1315
3451884|Produto - 0003451884|1085
3453042|Produto - 0003453042|1582
3472299|Produto - 0003472299|505
3482765|Produto - 0003482765|1056
3489014|Produto - 0003489014|1582
3507733|Produto - 0003507733|3531
3509077|Produto - 0003509077|1319
3515174|Produto - 0003515174|1315
3523196|Produto - 0003523196|1633
3530112|Produto - 0003530112|1106
3532456|Produto - 0003532456|3129
3546924|Produto - 0003546924|3129
3551279|Produto - 0003551279|1582
3559732|Produto - 0003559732|1106
3560364|Produto - 0003560364|1582
3561717|Produto - 0003561717|1633
3587790|Produto - 0003587790|1106
3597464|Produto - 0003597464|753
3601105|Produto - 0003601105|2887
3609766|Produto - 0003609766|1162
3616051|Produto - 0003616051|1162
3616424|Produto - 0003616424|1657
3617881|Produto - 0003617881|2200
3622977|Produto - 0003622977|1085
3634005|Produto - 0003634005|3531
3646745|Produto - 0003646745|1582
3654909|Produto - 0003654909|1507
3655488|Produto - 0003655488|3531
3658251|Produto - 0003658251|1162
3659684|Produto - 0003659684|1582
3675511|Produto - 0003675511|1582
3683291|Produto - 0003683291|1664
3700972|Produto - 0003700972|3531
3712893|Produto - 0003712893|1299
3715707|Produto - 0003715707|1582
3723935|Produto - 0003723935|2887
3730777|Produto - 0003730777|3531
3731517|Produto - 0003731517|1106
3759014|Produto - 0003759014|3588
3765767|Produto - 0003765767|1162
3792025|Produto - 0003792025|1582
3795610|Produto - 0003795610|651
3803340|Produto - 0003803340|3472
3806221|Produto - 0003806221|694
3814683|Produto - 0003814683|562
3817085|Produto - 0003817085|3531
3828512|Produto - 0003828512|1212
3833875|Produto - 0003833875|1162
3839694|Produto - 0003839694|1212
3849178|Produto - 0003849178|562
3851801|Produto - 0003851801|1582
3852992|Produto - 0003852992|1212
3854557|Produto - 0003854557|1162
3854985|Produto - 0003854985|1507
3857430|Produto - 0003857430|1106
3864548|Produto - 0003864548|298
3868758|Produto - 0003868758|1212
3872533|Produto - 0003872533|1048
3873129|Produto - 0003873129|1162
3880112|Produto - 0003880112|1582
3888815|Produto - 0003888815|2892
3900888|Produto - 0003900888|1633
3902682|Produto - 0003902682|1106
3911376|Produto - 0003911376|1315
3923544|Produto - 0003923544|1315
3926299|Produto - 0003926299|2889
3932704|Produto - 0003932704|3531
3951749|Produto - 0003951749|1582
3962358|Produto - 0003962358|2450
3984976|Produto - 0003984976|1315
3991758|Produto - 0003991758|1582
3993382|Produto - 0003993382|1049
3997247|Produto - 0003997247|2887
4005537|Produto - 0004005537|1162
4026218|Produto - 0004026218|1106
4033356|Produto - 0004033356|1507
4038033|Produto - 0004038033|2200
4043053|Produto - 0004043053|1633
4053039|Produto - 0004053039|317
4054108|Produto - 0004054108|1582
4092966|Produto - 0004092966|1106
4097312|Produto - 0004097312|1048
4106813|Produto - 0004106813|1582
4110823|Produto - 0004110823|1582
4113054|Produto - 0004113054|1582
4117140|Produto - 0004117140|1315
4119464|Produto - 0004119464|753
4120797|Produto - 0004120797|1582
4129169|Produto - 0004129169|1106
4135685|Produto - 0004135685|1507
4149121|Produto - 0004149121|3531
4153660|Produto - 0004153660|945
4161574|Produto - 0004161574|1664
4162726|Produto - 0004162726|681
4180396|Produto - 0004180396|3531
4189672|Produto - 0004189672|1040
4196231|Produto - 0004196231|1315
4200235|Produto - 0004200235|2887
4211572|Produto - 0004211572|1315
4240482|Produto - 0004240482|1049
4253129|Produto - 0004253129|1657
4257824|Produto - 0004257824|1319
4280059|Produto - 0004280059|1210
4290391|Produto - 0004290391|1507
4299813|Produto - 0004299813|1633
4305390|Produto - 0004305390|1315
4313487|Produto - 0004313487|1289
4317879|Produto - 0004317879|2450
4321513|Produto - 0004321513|505
4346821|Produto - 0004346821|2200
4349276|Produto - 0004349276|2355
4367143|Produto - 0004367143|641
4374652|Produto - 0004374652|587
4405726|Produto - 0004405726|1106
4406997|Produto - 0004406997|3531
4426055|Produto - 0004426055|1582
4430902|Produto - 0004430902|333
4433474|Produto - 0004433474|2892
4434321|Produto - 0004434321|1282
4434598|Produto - 0004434598|1633
4435347|Produto - 0004435347|1582
4442335|Produto - 0004442335|681
4452241|Produto - 0004452241|2485
4459503|Produto - 0004459503|3531
4477470|Produto - 0004477470|1040
4486767|Produto - 0004486767|1056
4497156|Produto - 0004497156|1582
4498503|Produto - 0004498503|1315
4521192|Produto - 0004521192|1603
4534684|Produto - 0004534684|2450
4551029|Produto - 0004551029|1106
4553963|Produto - 0004553963|3206
4564300|Produto - 0004564300|1633
4572091|Produto - 0004572091|1106
4576466|Produto - 0004576466|505
4590718|Produto - 0004590718|562
4594603|Produto - 0004594603|1315
4612939|Produto - 0004612939|3531
4630438|Produto - 0004630438|1315
4639520|Produto - 0004639520|1676
4640385|Produto - 0004640385|2887
4654742|Produto - 0004654742|753
4670745|Produto - 0004670745|3531
4671836|Produto - 0004671836|1315
4678403|Produto - 0004678403|1315
4688692|Produto - 0004688692|1106
4691327|Produto - 0004691327|1315
4708503|Produto - 0004708503|681
4718803|Produto - 0004718803|1315
4735675|Produto - 0004735675|2889
4739438|Produto - 0004739438|3531
4749593|Produto - 0004749593|885
4754766|Produto - 0004754766|1106
4756039|Produto - 0004756039|3531
4765269|Produto - 0004765269|505
4768654|Produto - 0004768654|1860
4778563|Produto - 0004778563|2921
4794108|Produto - 0004794108|1315
4810883|Produto - 0004810883|1106
4824298|Produto - 0004824298|2842
4837448|Produto - 0004837448|1315
4850388|Produto - 0004850388|2842
4871425|Produto - 0004871425|807
4876639|Produto - 0004876639|1182
4889552|Produto - 0004889552|1582
4895554|Produto - 0004895554|1162
4896112|Produto - 0004896112|3096
4943264|Produto - 0004943264|1582
4943375|Produto - 0004943375|3129
4946638|Produto - 0004946638|1633
4952424|Produto - 0004952424|1315
4956794|Produto - 0004956794|1162
4965003|Produto - 0004965003|1106
4965685|Produto - 0004965685|1582
4991677|Produto - 0004991677|1049
4997201|Produto - 0004997201|2450
5002843|Produto - 0005002843|1315
5012171|Produto - 0005012171|2900
5017051|Produto - 0005017051|3531
5018071|Produto - 0005018071|1582
5019549|Produto - 0005019549|1582
5036399|Produto - 0005036399|1162
5056312|Produto - 0005056312|753
42785|Produto - 0000042785|2129
45533|Produto - 0000045533|69
47549|Produto - 0000047549|1787
72268|Produto - 0000072268|2355
122523|Produto - 0000122523|3347
169904|Produto - 0000169904|1726
189928|Produto - 0000189928|3096
217239|Produto - 0000217239|3330
217955|Produto - 0000217955|1232
252792|Produto - 0000252792|3363
285732|Produto - 0000285732|2901
290966|Produto - 0000290966|1141
291378|Produto - 0000291378|2379
296830|Produto - 0000296830|3050
317118|Produto - 0000317118|3112
339965|Produto - 0000339965|1196
383538|Produto - 0000383538|145
392121|Produto - 0000392121|3206
404136|Produto - 0000404136|311
405913|Produto - 0000405913|3112
425991|Produto - 0000425991|3112
447527|Produto - 0000447527|880
449642|Produto - 0000449642|1106
489796|Produto - 0000489796|1507
505567|Produto - 0000505567|1048
523884|Produto - 0000523884|562
536270|Produto - 0000536270|1048
543515|Produto - 0000543515|1315
561842|Produto - 0000561842|1657
574904|Produto - 0000574904|1582
584451|Produto - 0000584451|1582
592647|Produto - 0000592647|681
632635|Produto - 0000632635|1315
636024|Produto - 0000636024|2889
644099|Produto - 0000644099|3531
645459|Produto - 0000645459|3129
662401|Produto - 0000662401|2889
690699|Produto - 0000690699|3531
695666|Produto - 0000695666|3472
729340|Produto - 0000729340|1880
730113|Produto - 0000730113|3531
739009|Produto - 0000739009|1582
742659|Produto - 0000742659|1582
752073|Produto - 0000752073|1106
763007|Produto - 0000763007|3131
772690|Produto - 0000772690|1315
772792|Produto - 0000772792|3129
774040|Produto - 0000774040|2887
783237|Produto - 0000783237|562
805582|Produto - 0000805582|1289
808952|Produto - 0000808952|3531
824558|Produto - 0000824558|2151
843732|Produto - 0000843732|3531
882288|Produto - 0000882288|3531
884540|Produto - 0000884540|1106
889475|Produto - 0000889475|1582
903100|Produto - 0000903100|1289
908848|Produto - 0000908848|1197
928425|Produto - 0000928425|169
931346|Produto - 0000931346|169
958070|Produto - 0000958070|1657
966635|Produto - 0000966635|1092
974098|Produto - 0000974098|1880
994367|Produto - 0000994367|1049
994482|Produto - 0000994482|1582
994594|Produto - 0000994594|3129
995774|Produto - 0000995774|1106
1043900|Produto - 0001043900|1582
1082882|Produto - 0001082882|945
1093722|Produto - 0001093722|562
1100058|Produto - 0001100058|1289
1104849|Produto - 0001104849|2450
1120435|Produto - 0001120435|169
1133669|Produto - 0001133669|1582
1139832|Produto - 0001139832|3531
1142052|Produto - 0001142052|1315
1143784|Produto - 0001143784|3531
1147097|Produto - 0001147097|3531
1158287|Produto - 0001158287|1319
1170776|Produto - 0001170776|1650
1178425|Produto - 0001178425|1162
1193123|Produto - 0001193123|2887
1195164|Produto - 0001195164|3129
1199270|Produto - 0001199270|1106
1211130|Produto - 0001211130|1294
1215067|Produto - 0001215067|1289
1223217|Produto - 0001223217|1582
1237381|Produto - 0001237381|1162
1241577|Produto - 0001241577|2998
1242226|Produto - 0001242226|2887
1249394|Produto - 0001249394|3531
1257884|Produto - 0001257884|3531
1265449|Produto - 0001265449|1582
1279178|Produto - 0001279178|1040
1292529|Produto - 0001292529|1582
1343222|Produto - 0001343222|1582
1343231|Produto - 0001343231|3383
1345067|Produto - 0001345067|1582
1350052|Produto - 0001350052|1040
1368542|Produto - 0001368542|505
1374190|Produto - 0001374190|333
1386755|Produto - 0001386755|1582
1394419|Produto - 0001394419|961
1410288|Produto - 0001410288|753
1414576|Produto - 0001414576|1582
1426629|Produto - 0001426629|1106
1433182|Produto - 0001433182|1582
1437125|Produto - 0001437125|2889
1440840|Produto - 0001440840|753
1441025|Produto - 0001441025|1582
1457273|Produto - 0001457273|1891
1463572|Produto - 0001463572|1106
1467634|Produto - 0001467634|1582
1473381|Produto - 0001473381|3531
1486229|Produto - 0001486229|945
1520075|Produto - 0001520075|1162
1537704|Produto - 0001537704|1664
1560044|Produto - 0001560044|1106
1563749|Produto - 0001563749|1049
1566315|Produto - 0001566315|1162
1568912|Produto - 0001568912|1106
1569957|Produto - 0001569957|1212
1577661|Produto - 0001577661|1901
1585979|Produto - 0001585979|1582
1591074|Produto - 0001591074|1582
1617201|Produto - 0001617201|753
1624563|Produto - 0001624563|1664
1651648|Produto - 0001651648|2887
1657599|Produto - 0001657599|3531
1659635|Produto - 0001659635|1582
1666051|Produto - 0001666051|562
1667782|Produto - 0001667782|641
1670484|Produto - 0001670484|1106
1673255|Produto - 0001673255|1106
1684242|Produto - 0001684242|1333
1691609|Produto - 0001691609|3472
1698382|Produto - 0001698382|3531
1730312|Produto - 0001730312|641
1739358|Produto - 0001739358|1582
1743382|Produto - 0001743382|1106
1755920|Produto - 0001755920|1162
1759049|Produto - 0001759049|2909
1761486|Produto - 0001761486|2892
1775436|Produto - 0001775436|1582
1806218|Produto - 0001806218|3206
1811615|Produto - 0001811615|1049
1823264|Produto - 0001823264|1582
1839267|Produto - 0001839267|1582
1847453|Produto - 0001847453|2450
1848514|Produto - 0001848514|392
1853073|Produto - 0001853073|1106
1866445|Produto - 0001866445|3362
1883997|Produto - 0001883997|3124
1884482|Produto - 0001884482|1315
1887431|Produto - 0001887431|1582
1904302|Produto - 0001904302|1040
1909147|Produto - 0001909147|1162
1933085|Produto - 0001933085|681
1933631|Produto - 0001933631|753
1936608|Produto - 0001936608|1289
1942662|Produto - 0001942662|1582
1955872|Produto - 0001955872|1162
1956644|Produto - 0001956644|2889
1963350|Produto - 0001963350|3129
1968912|Produto - 0001968912|1106
1997176|Produto - 0001997176|2887
2011277|Produto - 0002011277|3531
2029496|Produto - 0002029496|1085
2031466|Produto - 0002031466|3531
2035897|Produto - 0002035897|3129
2041523|Produto - 0002041523|1582
2048295|Produto - 0002048295|1315
2060012|Produto - 0002060012|505
2060997|Produto - 0002060997|1657
2076351|Produto - 0002076351|1289
2087960|Produto - 0002087960|3269
2094757|Produto - 0002094757|3129
2103277|Produto - 0002103277|1582
2110971|Produto - 0002110971|1582
2120731|Produto - 0002120731|1664
2121758|Produto - 0002121758|3383
2133832|Produto - 0002133832|1623
2193931|Produto - 0002193931|1162
2219932|Produto - 0002219932|1210
2220639|Produto - 0002220639|333
2226632|Produto - 0002226632|885
2231356|Produto - 0002231356|1106
2240268|Produto - 0002240268|3531
2263789|Produto - 0002263789|1049
2264961|Produto - 0002264961|1280
2304238|Produto - 0002304238|1582
2310814|Produto - 0002310814|475
2326006|Produto - 0002326006|745
2338693|Produto - 0002338693|681
2339192|Produto - 0002339192|1657
2343229|Produto - 0002343229|3531
2344505|Produto - 0002344505|1040
2352490|Produto - 0002352490|1162
2356531|Produto - 0002356531|1635
2378346|Produto - 0002378346|3531
2394262|Produto - 0002394262|1582
2395757|Produto - 0002395757|1049
2398395|Produto - 0002398395|1040
2408651|Produto - 0002408651|753
2414426|Produto - 0002414426|1664
2417375|Produto - 0002417375|1582
2427101|Produto - 0002427101|3531
2436367|Produto - 0002436367|3214
2450983|Produto - 0002450983|1582
2453028|Produto - 0002453028|1212
2460398|Produto - 0002460398|2887
2467164|Produto - 0002467164|3531
2476197|Produto - 0002476197|1582
2482060|Produto - 0002482060|1162
2492267|Produto - 0002492267|1106
2506544|Produto - 0002506544|3531
2515868|Produto - 0002515868|1633
2516125|Produto - 0002516125|1582
2516470|Produto - 0002516470|1106
2516686|Produto - 0002516686|438
2518123|Produto - 0002518123|681
2523801|Produto - 0002523801|3531
2526046|Produto - 0002526046|3531
2528956|Produto - 0002528956|1212
2547855|Produto - 0002547855|3129
2556403|Produto - 0002556403|561
2558501|Produto - 0002558501|3129
2569108|Produto - 0002569108|1582
2583251|Produto - 0002583251|562
2613283|Produto - 0002613283|3152
2614389|Produto - 0002614389|1040
2624022|Produto - 0002624022|1657
2641226|Produto - 0002641226|1315
2673837|Produto - 0002673837|1106
2675612|Produto - 0002675612|1106
2698540|Produto - 0002698540|1315
2699434|Produto - 0002699434|1182
2709739|Produto - 0002709739|8
2730883|Produto - 0002730883|1210
2746239|Produto - 0002746239|1582
2758191|Produto - 0002758191|1315
2773449|Produto - 0002773449|1582
2786018|Produto - 0002786018|562
2798355|Produto - 0002798355|3531
2821367|Produto - 0002821367|1582
2844542|Produto - 0002844542|1049
2851898|Produto - 0002851898|1315
2870391|Produto - 0002870391|1085
2905717|Produto - 0002905717|1420
2913098|Produto - 0002913098|1106
2915215|Produto - 0002915215|1582
2924614|Produto - 0002924614|1582
2960588|Produto - 0002960588|562
2969358|Produto - 0002969358|2973
2992092|Produto - 0002992092|1106
3001820|Produto - 0003001820|1048
3008275|Produto - 0003008275|681
3024580|Produto - 0003024580|1633
3050757|Produto - 0003050757|1664
3053416|Produto - 0003053416|3129
3061689|Produto - 0003061689|753
3066750|Produto - 0003066750|1315
3080314|Produto - 0003080314|1664
3081495|Produto - 0003081495|3531
3086836|Produto - 0003086836|1315
3091871|Produto - 0003091871|62
3093524|Produto - 0003093524|1582
3097863|Produto - 0003097863|1880
3099297|Produto - 0003099297|3131
3108435|Produto - 0003108435|1582
3115658|Produto - 0003115658|3531
3117469|Produto - 0003117469|562
3120526|Produto - 0003120526|1315
3121805|Produto - 0003121805|1657
3126005|Produto - 0003126005|505
3130665|Produto - 0003130665|2200
3139520|Produto - 0003139520|1315
3146402|Produto - 0003146402|681
3161531|Produto - 0003161531|1315
3168344|Produto - 0003168344|1197
3176240|Produto - 0003176240|1582
3176707|Produto - 0003176707|2887
3184045|Produto - 0003184045|2200
3186486|Produto - 0003186486|1582
3188507|Produto - 0003188507|1315
3192067|Produto - 0003192067|1162
3217127|Produto - 0003217127|2485
3224907|Produto - 0003224907|1212
3230660|Produto - 0003230660|2887
3240982|Produto - 0003240982|1582
3259280|Produto - 0003259280|1210
3260135|Produto - 0003260135|3129
3261242|Produto - 0003261242|1582
3265745|Produto - 0003265745|185
3283920|Produto - 0003283920|526
3285035|Produto - 0003285035|1049
3290273|Produto - 0003290273|1664
3301086|Produto - 0003301086|562
3302156|Produto - 0003302156|1582
3311697|Produto - 0003311697|641
3314835|Produto - 0003314835|2887
3320847|Produto - 0003320847|169
3321079|Produto - 0003321079|2892
3323409|Produto - 0003323409|1197
