id_subcategoria|ds_subcategoria|id_categoria
3423|Sub-categoria - 03423|27
3499|Sub-categoria - 03499|27
3534|Sub-categoria - 03534|27
3604|Sub-categoria - 03604|27
44|Sub-categoria - 00044|28
61|Sub-categoria - 00061|28
65|Sub-categoria - 00065|28
102|Sub-categoria - 00102|28
116|Sub-categoria - 00116|28
140|Sub-categoria - 00140|28
167|Sub-categoria - 00167|28
173|Sub-categoria - 00173|28
177|Sub-categoria - 00177|28
180|Sub-categoria - 00180|28
194|Sub-categoria - 00194|28
205|Sub-categoria - 00205|28
217|Sub-categoria - 00217|28
222|Sub-categoria - 00222|28
225|Sub-categoria - 00225|28
230|Sub-categoria - 00230|28
271|Sub-categoria - 00271|28
297|Sub-categoria - 00297|28
304|Sub-categoria - 00304|28
310|Sub-categoria - 00310|28
378|Sub-categoria - 00378|28
380|Sub-categoria - 00380|28
537|Sub-categoria - 00537|28
540|Sub-categoria - 00540|28
621|Sub-categoria - 00621|28
674|Sub-categoria - 00674|28
924|Sub-categoria - 00924|28
967|Sub-categoria - 00967|28
1086|Sub-categoria - 01086|28
1154|Sub-categoria - 01154|28
1164|Sub-categoria - 01164|28
1242|Sub-categoria - 01242|28
1415|Sub-categoria - 01415|28
1496|Sub-categoria - 01496|28
1638|Sub-categoria - 01638|28
1691|Sub-categoria - 01691|28
1714|Sub-categoria - 01714|28
1715|Sub-categoria - 01715|28
1717|Sub-categoria - 01717|28
1734|Sub-categoria - 01734|28
1740|Sub-categoria - 01740|28
1818|Sub-categoria - 01818|28
1823|Sub-categoria - 01823|28
1825|Sub-categoria - 01825|28
1971|Sub-categoria - 01971|28
1972|Sub-categoria - 01972|28
2070|Sub-categoria - 02070|28
2077|Sub-categoria - 02077|28
2193|Sub-categoria - 02193|28
2316|Sub-categoria - 02316|28
2320|Sub-categoria - 02320|28
2399|Sub-categoria - 02399|28
2497|Sub-categoria - 02497|28
2514|Sub-categoria - 02514|28
2603|Sub-categoria - 02603|28
2643|Sub-categoria - 02643|28
2662|Sub-categoria - 02662|28
2713|Sub-categoria - 02713|28
2792|Sub-categoria - 02792|28
2840|Sub-categoria - 02840|28
3101|Sub-categoria - 03101|28
3130|Sub-categoria - 03130|28
3161|Sub-categoria - 03161|28
3285|Sub-categoria - 03285|28
3311|Sub-categoria - 03311|28
3471|Sub-categoria - 03471|28
85|Sub-categoria - 00085|29
118|Sub-categoria - 00118|29
493|Sub-categoria - 00493|29
499|Sub-categoria - 00499|29
525|Sub-categoria - 00525|29
552|Sub-categoria - 00552|29
555|Sub-categoria - 00555|29
559|Sub-categoria - 00559|29
560|Sub-categoria - 00560|29
576|Sub-categoria - 00576|29
631|Sub-categoria - 00631|29
637|Sub-categoria - 00637|29
653|Sub-categoria - 00653|29
659|Sub-categoria - 00659|29
660|Sub-categoria - 00660|29
689|Sub-categoria - 00689|29
798|Sub-categoria - 00798|29
899|Sub-categoria - 00899|29
903|Sub-categoria - 00903|29
915|Sub-categoria - 00915|29
949|Sub-categoria - 00949|29
951|Sub-categoria - 00951|29
996|Sub-categoria - 00996|29
1051|Sub-categoria - 01051|29
1059|Sub-categoria - 01059|29
1064|Sub-categoria - 01064|29
1084|Sub-categoria - 01084|29
1100|Sub-categoria - 01100|29
1107|Sub-categoria - 01107|29
1117|Sub-categoria - 01117|29
1128|Sub-categoria - 01128|29
1129|Sub-categoria - 01129|29
1199|Sub-categoria - 01199|29
1269|Sub-categoria - 01269|29
1270|Sub-categoria - 01270|29
1280|Sub-categoria - 01280|29
1281|Sub-categoria - 01281|29
1297|Sub-categoria - 01297|29
1338|Sub-categoria - 01338|29
1363|Sub-categoria - 01363|29
1366|Sub-categoria - 01366|29
1368|Sub-categoria - 01368|29
1370|Sub-categoria - 01370|29
1375|Sub-categoria - 01375|29
1431|Sub-categoria - 01431|29
1438|Sub-categoria - 01438|29
1440|Sub-categoria - 01440|29
1479|Sub-categoria - 01479|29
1547|Sub-categoria - 01547|29
1567|Sub-categoria - 01567|29
1632|Sub-categoria - 01632|29
1634|Sub-categoria - 01634|29
1637|Sub-categoria - 01637|29
1670|Sub-categoria - 01670|29
1750|Sub-categoria - 01750|29
1813|Sub-categoria - 01813|29
1814|Sub-categoria - 01814|29
1837|Sub-categoria - 01837|29
1945|Sub-categoria - 01945|29
1974|Sub-categoria - 01974|29
1977|Sub-categoria - 01977|29
1998|Sub-categoria - 01998|29
2000|Sub-categoria - 02000|29
2011|Sub-categoria - 02011|29
2181|Sub-categoria - 02181|29
2215|Sub-categoria - 02215|29
2219|Sub-categoria - 02219|29
2243|Sub-categoria - 02243|29
2284|Sub-categoria - 02284|29
2300|Sub-categoria - 02300|29
2301|Sub-categoria - 02301|29
2492|Sub-categoria - 02492|29
2870|Sub-categoria - 02870|29
2871|Sub-categoria - 02871|29
2876|Sub-categoria - 02876|29
2878|Sub-categoria - 02878|29
2883|Sub-categoria - 02883|29
2893|Sub-categoria - 02893|29
2900|Sub-categoria - 02900|29
2901|Sub-categoria - 02901|29
2902|Sub-categoria - 02902|29
2903|Sub-categoria - 02903|29
2905|Sub-categoria - 02905|29
2916|Sub-categoria - 02916|29
2917|Sub-categoria - 02917|29
2920|Sub-categoria - 02920|29
2941|Sub-categoria - 02941|29
2944|Sub-categoria - 02944|29
2954|Sub-categoria - 02954|29
2955|Sub-categoria - 02955|29
2956|Sub-categoria - 02956|29
2958|Sub-categoria - 02958|29
2960|Sub-categoria - 02960|29
2961|Sub-categoria - 02961|29
2963|Sub-categoria - 02963|29
2964|Sub-categoria - 02964|29
2965|Sub-categoria - 02965|29
2967|Sub-categoria - 02967|29
2971|Sub-categoria - 02971|29
2975|Sub-categoria - 02975|29
2976|Sub-categoria - 02976|29
2978|Sub-categoria - 02978|29
2979|Sub-categoria - 02979|29
2982|Sub-categoria - 02982|29
2984|Sub-categoria - 02984|29
2986|Sub-categoria - 02986|29
2997|Sub-categoria - 02997|29
3003|Sub-categoria - 03003|29
3008|Sub-categoria - 03008|29
3011|Sub-categoria - 03011|29
3013|Sub-categoria - 03013|29
3015|Sub-categoria - 03015|29
3018|Sub-categoria - 03018|29
3131|Sub-categoria - 03131|29
3201|Sub-categoria - 03201|29
3326|Sub-categoria - 03326|29
3340|Sub-categoria - 03340|29
3362|Sub-categoria - 03362|29
3373|Sub-categoria - 03373|29
3441|Sub-categoria - 03441|29
706|Sub-categoria - 00706|30
713|Sub-categoria - 00713|30
771|Sub-categoria - 00771|30
1216|Sub-categoria - 01216|30
1341|Sub-categoria - 01341|30
1342|Sub-categoria - 01342|30
1443|Sub-categoria - 01443|30
1642|Sub-categoria - 01642|30
1862|Sub-categoria - 01862|30
2162|Sub-categoria - 02162|30
2167|Sub-categoria - 02167|30
2206|Sub-categoria - 02206|30
2273|Sub-categoria - 02273|30
2294|Sub-categoria - 02294|30
2305|Sub-categoria - 02305|30
2313|Sub-categoria - 02313|30
2391|Sub-categoria - 02391|30
2463|Sub-categoria - 02463|30
3032|Sub-categoria - 03032|30
3033|Sub-categoria - 03033|30
3035|Sub-categoria - 03035|30
3036|Sub-categoria - 03036|30
3037|Sub-categoria - 03037|30
3039|Sub-categoria - 03039|30
3040|Sub-categoria - 03040|30
3041|Sub-categoria - 03041|30
3059|Sub-categoria - 03059|30
3062|Sub-categoria - 03062|30
3074|Sub-categoria - 03074|30
3082|Sub-categoria - 03082|30
3132|Sub-categoria - 03132|30
3354|Sub-categoria - 03354|30
3399|Sub-categoria - 03399|30
3413|Sub-categoria - 03413|30
3414|Sub-categoria - 03414|30
3489|Sub-categoria - 03489|30
3562|Sub-categoria - 03562|30
3593|Sub-categoria - 03593|30
3606|Sub-categoria - 03606|30
598|Sub-categoria - 00598|31
766|Sub-categoria - 00766|31
791|Sub-categoria - 00791|31
926|Sub-categoria - 00926|31
1909|Sub-categoria - 01909|31
1926|Sub-categoria - 01926|31
2127|Sub-categoria - 02127|31
2262|Sub-categoria - 02262|31
3068|Sub-categoria - 03068|31
3069|Sub-categoria - 03069|31
3072|Sub-categoria - 03072|31
12|Sub-categoria - 00012|32
80|Sub-categoria - 00080|32
107|Sub-categoria - 00107|32
123|Sub-categoria - 00123|32
125|Sub-categoria - 00125|32
138|Sub-categoria - 00138|32
148|Sub-categoria - 00148|32
175|Sub-categoria - 00175|32
264|Sub-categoria - 00264|32
320|Sub-categoria - 00320|32
354|Sub-categoria - 00354|32
401|Sub-categoria - 00401|32
455|Sub-categoria - 00455|32
656|Sub-categoria - 00656|32
658|Sub-categoria - 00658|32
696|Sub-categoria - 00696|32
712|Sub-categoria - 00712|32
770|Sub-categoria - 00770|32
780|Sub-categoria - 00780|32
863|Sub-categoria - 00863|32
946|Sub-categoria - 00946|32
966|Sub-categoria - 00966|32
968|Sub-categoria - 00968|32
978|Sub-categoria - 00978|32
1019|Sub-categoria - 01019|32
1032|Sub-categoria - 01032|32
1046|Sub-categoria - 01046|32
1061|Sub-categoria - 01061|32
1068|Sub-categoria - 01068|32
1069|Sub-categoria - 01069|32
1112|Sub-categoria - 01112|32
1133|Sub-categoria - 01133|32
1140|Sub-categoria - 01140|32
1167|Sub-categoria - 01167|32
1206|Sub-categoria - 01206|32
1255|Sub-categoria - 01255|32
1312|Sub-categoria - 01312|32
1318|Sub-categoria - 01318|32
1328|Sub-categoria - 01328|32
1388|Sub-categoria - 01388|32
1394|Sub-categoria - 01394|32
1398|Sub-categoria - 01398|32
1483|Sub-categoria - 01483|32
1504|Sub-categoria - 01504|32
1517|Sub-categoria - 01517|32
1530|Sub-categoria - 01530|32
1539|Sub-categoria - 01539|32
1559|Sub-categoria - 01559|32
1640|Sub-categoria - 01640|32
1682|Sub-categoria - 01682|32
1699|Sub-categoria - 01699|32
1731|Sub-categoria - 01731|32
1733|Sub-categoria - 01733|32
1751|Sub-categoria - 01751|32
1783|Sub-categoria - 01783|32
1824|Sub-categoria - 01824|32
1897|Sub-categoria - 01897|32
1904|Sub-categoria - 01904|32
1921|Sub-categoria - 01921|32
1941|Sub-categoria - 01941|32
1994|Sub-categoria - 01994|32
2005|Sub-categoria - 02005|32
2027|Sub-categoria - 02027|32
2062|Sub-categoria - 02062|32
2071|Sub-categoria - 02071|32
2074|Sub-categoria - 02074|32
2101|Sub-categoria - 02101|32
2102|Sub-categoria - 02102|32
2105|Sub-categoria - 02105|32
2109|Sub-categoria - 02109|32
2111|Sub-categoria - 02111|32
2125|Sub-categoria - 02125|32
2246|Sub-categoria - 02246|32
2256|Sub-categoria - 02256|32
2261|Sub-categoria - 02261|32
2263|Sub-categoria - 02263|32
2278|Sub-categoria - 02278|32
2283|Sub-categoria - 02283|32
2291|Sub-categoria - 02291|32
2395|Sub-categoria - 02395|32
2486|Sub-categoria - 02486|32
2511|Sub-categoria - 02511|32
2513|Sub-categoria - 02513|32
2520|Sub-categoria - 02520|32
2522|Sub-categoria - 02522|32
2763|Sub-categoria - 02763|32
2848|Sub-categoria - 02848|32
2886|Sub-categoria - 02886|32
2930|Sub-categoria - 02930|32
2931|Sub-categoria - 02931|32
3084|Sub-categoria - 03084|32
3133|Sub-categoria - 03133|32
3153|Sub-categoria - 03153|32
3155|Sub-categoria - 03155|32
3160|Sub-categoria - 03160|32
3162|Sub-categoria - 03162|32
3166|Sub-categoria - 03166|32
3167|Sub-categoria - 03167|32
3176|Sub-categoria - 03176|32
3178|Sub-categoria - 03178|32
3179|Sub-categoria - 03179|32
3184|Sub-categoria - 03184|32
3189|Sub-categoria - 03189|32
3205|Sub-categoria - 03205|32
3207|Sub-categoria - 03207|32
3209|Sub-categoria - 03209|32
3216|Sub-categoria - 03216|32
3227|Sub-categoria - 03227|32
3228|Sub-categoria - 03228|32
3237|Sub-categoria - 03237|32
3251|Sub-categoria - 03251|32
3257|Sub-categoria - 03257|32
3261|Sub-categoria - 03261|32
3262|Sub-categoria - 03262|32
3263|Sub-categoria - 03263|32
3270|Sub-categoria - 03270|32
3271|Sub-categoria - 03271|32
3272|Sub-categoria - 03272|32
3293|Sub-categoria - 03293|32
3298|Sub-categoria - 03298|32
3339|Sub-categoria - 03339|32
3343|Sub-categoria - 03343|32
3400|Sub-categoria - 03400|32
3546|Sub-categoria - 03546|32
187|Sub-categoria - 00187|33
219|Sub-categoria - 00219|33
223|Sub-categoria - 00223|33
237|Sub-categoria - 00237|33
292|Sub-categoria - 00292|33
348|Sub-categoria - 00348|33
423|Sub-categoria - 00423|33
487|Sub-categoria - 00487|33
688|Sub-categoria - 00688|33
737|Sub-categoria - 00737|33
739|Sub-categoria - 00739|33
748|Sub-categoria - 00748|33
782|Sub-categoria - 00782|33
823|Sub-categoria - 00823|33
829|Sub-categoria - 00829|33
881|Sub-categoria - 00881|33
888|Sub-categoria - 00888|33
985|Sub-categoria - 00985|33
1021|Sub-categoria - 01021|33
1066|Sub-categoria - 01066|33
1132|Sub-categoria - 01132|33
1189|Sub-categoria - 01189|33
1222|Sub-categoria - 01222|33
1325|Sub-categoria - 01325|33
1330|Sub-categoria - 01330|33
1369|Sub-categoria - 01369|33
1371|Sub-categoria - 01371|33
1419|Sub-categoria - 01419|33
1456|Sub-categoria - 01456|33
1490|Sub-categoria - 01490|33
1503|Sub-categoria - 01503|33
1576|Sub-categoria - 01576|33
1583|Sub-categoria - 01583|33
1592|Sub-categoria - 01592|33
1702|Sub-categoria - 01702|33
1805|Sub-categoria - 01805|33
1832|Sub-categoria - 01832|33
1970|Sub-categoria - 01970|33
2122|Sub-categoria - 02122|33
2264|Sub-categoria - 02264|33
2267|Sub-categoria - 02267|33
2275|Sub-categoria - 02275|33
2318|Sub-categoria - 02318|33
2428|Sub-categoria - 02428|33
2793|Sub-categoria - 02793|33
3110|Sub-categoria - 03110|33
3134|Sub-categoria - 03134|33
3142|Sub-categoria - 03142|33
3151|Sub-categoria - 03151|33
3158|Sub-categoria - 03158|33
3163|Sub-categoria - 03163|33
3168|Sub-categoria - 03168|33
3173|Sub-categoria - 03173|33
3175|Sub-categoria - 03175|33
3177|Sub-categoria - 03177|33
3181|Sub-categoria - 03181|33
3182|Sub-categoria - 03182|33
3188|Sub-categoria - 03188|33
3195|Sub-categoria - 03195|33
3236|Sub-categoria - 03236|33
3284|Sub-categoria - 03284|33
3288|Sub-categoria - 03288|33
3291|Sub-categoria - 03291|33
3296|Sub-categoria - 03296|33
3331|Sub-categoria - 03331|33
3342|Sub-categoria - 03342|33
3344|Sub-categoria - 03344|33
3416|Sub-categoria - 03416|33
3491|Sub-categoria - 03491|33
3598|Sub-categoria - 03598|33
3599|Sub-categoria - 03599|33
22|Sub-categoria - 00022|34
41|Sub-categoria - 00041|34
70|Sub-categoria - 00070|34
124|Sub-categoria - 00124|34
158|Sub-categoria - 00158|34
176|Sub-categoria - 00176|34
183|Sub-categoria - 00183|34
198|Sub-categoria - 00198|34
202|Sub-categoria - 00202|34
220|Sub-categoria - 00220|34
244|Sub-categoria - 00244|34
248|Sub-categoria - 00248|34
256|Sub-categoria - 00256|34
273|Sub-categoria - 00273|34
287|Sub-categoria - 00287|34
296|Sub-categoria - 00296|34
319|Sub-categoria - 00319|34
329|Sub-categoria - 00329|34
336|Sub-categoria - 00336|34
351|Sub-categoria - 00351|34
374|Sub-categoria - 00374|34
398|Sub-categoria - 00398|34
429|Sub-categoria - 00429|34
434|Sub-categoria - 00434|34
514|Sub-categoria - 00514|34
519|Sub-categoria - 00519|34
531|Sub-categoria - 00531|34
646|Sub-categoria - 00646|34
801|Sub-categoria - 00801|34
841|Sub-categoria - 00841|34
858|Sub-categoria - 00858|34
867|Sub-categoria - 00867|34
940|Sub-categoria - 00940|34
974|Sub-categoria - 00974|34
1031|Sub-categoria - 01031|34
1052|Sub-categoria - 01052|34
1053|Sub-categoria - 01053|34
1055|Sub-categoria - 01055|34
1077|Sub-categoria - 01077|34
1099|Sub-categoria - 01099|34
1109|Sub-categoria - 01109|34
1123|Sub-categoria - 01123|34
1171|Sub-categoria - 01171|34
1175|Sub-categoria - 01175|34
1180|Sub-categoria - 01180|34
1195|Sub-categoria - 01195|34
1204|Sub-categoria - 01204|34
1220|Sub-categoria - 01220|34
1221|Sub-categoria - 01221|34
1316|Sub-categoria - 01316|34
1399|Sub-categoria - 01399|34
1457|Sub-categoria - 01457|34
1465|Sub-categoria - 01465|34
1467|Sub-categoria - 01467|34
1497|Sub-categoria - 01497|34
1513|Sub-categoria - 01513|34
1518|Sub-categoria - 01518|34
1525|Sub-categoria - 01525|34
1538|Sub-categoria - 01538|34
1540|Sub-categoria - 01540|34
1590|Sub-categoria - 01590|34
1698|Sub-categoria - 01698|34
1710|Sub-categoria - 01710|34
1719|Sub-categoria - 01719|34
1747|Sub-categoria - 01747|34
1791|Sub-categoria - 01791|34
1807|Sub-categoria - 01807|34
1826|Sub-categoria - 01826|34
1829|Sub-categoria - 01829|34
1838|Sub-categoria - 01838|34
1841|Sub-categoria - 01841|34
1927|Sub-categoria - 01927|34
1929|Sub-categoria - 01929|34
1940|Sub-categoria - 01940|34
1963|Sub-categoria - 01963|34
1980|Sub-categoria - 01980|34
1981|Sub-categoria - 01981|34
1985|Sub-categoria - 01985|34
1991|Sub-categoria - 01991|34
1995|Sub-categoria - 01995|34
1996|Sub-categoria - 01996|34
2002|Sub-categoria - 02002|34
2015|Sub-categoria - 02015|34
2020|Sub-categoria - 02020|34
2117|Sub-categoria - 02117|34
2128|Sub-categoria - 02128|34
2248|Sub-categoria - 02248|34
2251|Sub-categoria - 02251|34
2311|Sub-categoria - 02311|34
2323|Sub-categoria - 02323|34
2324|Sub-categoria - 02324|34
2367|Sub-categoria - 02367|34
2368|Sub-categoria - 02368|34
2469|Sub-categoria - 02469|34
2475|Sub-categoria - 02475|34
2482|Sub-categoria - 02482|34
2489|Sub-categoria - 02489|34
2501|Sub-categoria - 02501|34
2503|Sub-categoria - 02503|34
2604|Sub-categoria - 02604|34
2652|Sub-categoria - 02652|34
2656|Sub-categoria - 02656|34
2694|Sub-categoria - 02694|34
2760|Sub-categoria - 02760|34
2761|Sub-categoria - 02761|34
2768|Sub-categoria - 02768|34
2773|Sub-categoria - 02773|34
2832|Sub-categoria - 02832|34
2914|Sub-categoria - 02914|34
2915|Sub-categoria - 02915|34
2934|Sub-categoria - 02934|34
2981|Sub-categoria - 02981|34
2987|Sub-categoria - 02987|34
2996|Sub-categoria - 02996|34
2998|Sub-categoria - 02998|34
3000|Sub-categoria - 03000|34
3052|Sub-categoria - 03052|34
3098|Sub-categoria - 03098|34
3100|Sub-categoria - 03100|34
3135|Sub-categoria - 03135|34
3174|Sub-categoria - 03174|34
3183|Sub-categoria - 03183|34
3190|Sub-categoria - 03190|34
3192|Sub-categoria - 03192|34
3196|Sub-categoria - 03196|34
3200|Sub-categoria - 03200|34
3212|Sub-categoria - 03212|34
3213|Sub-categoria - 03213|34
3222|Sub-categoria - 03222|34
3223|Sub-categoria - 03223|34
3224|Sub-categoria - 03224|34
3225|Sub-categoria - 03225|34
3226|Sub-categoria - 03226|34
3229|Sub-categoria - 03229|34
3230|Sub-categoria - 03230|34
3231|Sub-categoria - 03231|34
3232|Sub-categoria - 03232|34
3233|Sub-categoria - 03233|34
3235|Sub-categoria - 03235|34
3248|Sub-categoria - 03248|34
3266|Sub-categoria - 03266|34
3290|Sub-categoria - 03290|34
3332|Sub-categoria - 03332|34
3335|Sub-categoria - 03335|34
3336|Sub-categoria - 03336|34
3412|Sub-categoria - 03412|34
3454|Sub-categoria - 03454|34
3501|Sub-categoria - 03501|34
3526|Sub-categoria - 03526|34
3542|Sub-categoria - 03542|34
3564|Sub-categoria - 03564|34
3587|Sub-categoria - 03587|34
3608|Sub-categoria - 03608|34
17|Sub-categoria - 00017|35
31|Sub-categoria - 00031|35
63|Sub-categoria - 00063|35
126|Sub-categoria - 00126|35
132|Sub-categoria - 00132|35
172|Sub-categoria - 00172|35
257|Sub-categoria - 00257|35
334|Sub-categoria - 00334|35
366|Sub-categoria - 00366|35
381|Sub-categoria - 00381|35
439|Sub-categoria - 00439|35
441|Sub-categoria - 00441|35
498|Sub-categoria - 00498|35
557|Sub-categoria - 00557|35
577|Sub-categoria - 00577|35
648|Sub-categoria - 00648|35
669|Sub-categoria - 00669|35
678|Sub-categoria - 00678|35
703|Sub-categoria - 00703|35
768|Sub-categoria - 00768|35
846|Sub-categoria - 00846|35
879|Sub-categoria - 00879|35
892|Sub-categoria - 00892|35
894|Sub-categoria - 00894|35
925|Sub-categoria - 00925|35
933|Sub-categoria - 00933|35
964|Sub-categoria - 00964|35
971|Sub-categoria - 00971|35
973|Sub-categoria - 00973|35
977|Sub-categoria - 00977|35
992|Sub-categoria - 00992|35
1012|Sub-categoria - 01012|35
1044|Sub-categoria - 01044|35
1058|Sub-categoria - 01058|35
1070|Sub-categoria - 01070|35
1071|Sub-categoria - 01071|35
1083|Sub-categoria - 01083|35
1101|Sub-categoria - 01101|35
1104|Sub-categoria - 01104|35
1105|Sub-categoria - 01105|35
1111|Sub-categoria - 01111|35
1114|Sub-categoria - 01114|35
1127|Sub-categoria - 01127|35
1131|Sub-categoria - 01131|35
1136|Sub-categoria - 01136|35
1179|Sub-categoria - 01179|35
1185|Sub-categoria - 01185|35
1191|Sub-categoria - 01191|35
1213|Sub-categoria - 01213|35
1219|Sub-categoria - 01219|35
1256|Sub-categoria - 01256|35
1326|Sub-categoria - 01326|35
1329|Sub-categoria - 01329|35
1340|Sub-categoria - 01340|35
1362|Sub-categoria - 01362|35
1392|Sub-categoria - 01392|35
1462|Sub-categoria - 01462|35
1495|Sub-categoria - 01495|35
1509|Sub-categoria - 01509|35
1524|Sub-categoria - 01524|35
1533|Sub-categoria - 01533|35
1558|Sub-categoria - 01558|35
1563|Sub-categoria - 01563|35
1568|Sub-categoria - 01568|35
1571|Sub-categoria - 01571|35
1586|Sub-categoria - 01586|35
1591|Sub-categoria - 01591|35
1606|Sub-categoria - 01606|35
1611|Sub-categoria - 01611|35
1621|Sub-categoria - 01621|35
1631|Sub-categoria - 01631|35
1646|Sub-categoria - 01646|35
1676|Sub-categoria - 01676|35
1708|Sub-categoria - 01708|35
1744|Sub-categoria - 01744|35
1755|Sub-categoria - 01755|35
1759|Sub-categoria - 01759|35
1872|Sub-categoria - 01872|35
1877|Sub-categoria - 01877|35
1919|Sub-categoria - 01919|35
1933|Sub-categoria - 01933|35
1947|Sub-categoria - 01947|35
1948|Sub-categoria - 01948|35
1951|Sub-categoria - 01951|35
1956|Sub-categoria - 01956|35
1957|Sub-categoria - 01957|35
2006|Sub-categoria - 02006|35
2007|Sub-categoria - 02007|35
2023|Sub-categoria - 02023|35
2025|Sub-categoria - 02025|35
2097|Sub-categoria - 02097|35
2098|Sub-categoria - 02098|35
2110|Sub-categoria - 02110|35
2183|Sub-categoria - 02183|35
2228|Sub-categoria - 02228|35
2244|Sub-categoria - 02244|35
2270|Sub-categoria - 02270|35
2272|Sub-categoria - 02272|35
2299|Sub-categoria - 02299|35
2400|Sub-categoria - 02400|35
2405|Sub-categoria - 02405|35
2415|Sub-categoria - 02415|35
2563|Sub-categoria - 02563|35
2766|Sub-categoria - 02766|35
2861|Sub-categoria - 02861|35
2869|Sub-categoria - 02869|35
2890|Sub-categoria - 02890|35
2894|Sub-categoria - 02894|35
2907|Sub-categoria - 02907|35
2908|Sub-categoria - 02908|35
2924|Sub-categoria - 02924|35
2936|Sub-categoria - 02936|35
2988|Sub-categoria - 02988|35
3031|Sub-categoria - 03031|35
3050|Sub-categoria - 03050|35
3053|Sub-categoria - 03053|35
3065|Sub-categoria - 03065|35
3109|Sub-categoria - 03109|35
3136|Sub-categoria - 03136|35
3202|Sub-categoria - 03202|35
3276|Sub-categoria - 03276|35
3317|Sub-categoria - 03317|35
3323|Sub-categoria - 03323|35
3334|Sub-categoria - 03334|35
3402|Sub-categoria - 03402|35
3459|Sub-categoria - 03459|35
3469|Sub-categoria - 03469|35
3473|Sub-categoria - 03473|35
3474|Sub-categoria - 03474|35
3476|Sub-categoria - 03476|35
3383|Sub-categoria - 03383|36
691|Sub-categoria - 00691|37
839|Sub-categoria - 00839|37
1400|Sub-categoria - 01400|37
2504|Sub-categoria - 02504|37
2881|Sub-categoria - 02881|37
3351|Sub-categoria - 03351|37
3352|Sub-categoria - 03352|37
3393|Sub-categoria - 03393|37
3404|Sub-categoria - 03404|37
3405|Sub-categoria - 03405|37
3410|Sub-categoria - 03410|37
3428|Sub-categoria - 03428|37
3516|Sub-categoria - 03516|37
157|Sub-categoria - 00157|38
263|Sub-categoria - 00263|38
293|Sub-categoria - 00293|38
344|Sub-categoria - 00344|38
373|Sub-categoria - 00373|38
601|Sub-categoria - 00601|38
652|Sub-categoria - 00652|38
1247|Sub-categoria - 01247|38
1346|Sub-categoria - 01346|38
1418|Sub-categoria - 01418|38
1436|Sub-categoria - 01436|38
1661|Sub-categoria - 01661|38
1716|Sub-categoria - 01716|38
1737|Sub-categoria - 01737|38
2009|Sub-categoria - 02009|38
2114|Sub-categoria - 02114|38
2499|Sub-categoria - 02499|38
2555|Sub-categoria - 02555|38
2661|Sub-categoria - 02661|38
2664|Sub-categoria - 02664|38
3137|Sub-categoria - 03137|38
3154|Sub-categoria - 03154|38
3252|Sub-categoria - 03252|38
3304|Sub-categoria - 03304|38
3306|Sub-categoria - 03306|38
3380|Sub-categoria - 03380|38
3429|Sub-categoria - 03429|38
3430|Sub-categoria - 03430|38
3431|Sub-categoria - 03431|38
3432|Sub-categoria - 03432|38
3433|Sub-categoria - 03433|38
3434|Sub-categoria - 03434|38
3435|Sub-categoria - 03435|38
3436|Sub-categoria - 03436|38
3437|Sub-categoria - 03437|38
3438|Sub-categoria - 03438|38
3439|Sub-categoria - 03439|38
3440|Sub-categoria - 03440|38
3443|Sub-categoria - 03443|38
3444|Sub-categoria - 03444|38
3445|Sub-categoria - 03445|38
3448|Sub-categoria - 03448|38
3511|Sub-categoria - 03511|38
3600|Sub-categoria - 03600|38
3138|Sub-categoria - 03138|39
84|Sub-categoria - 00084|40
295|Sub-categoria - 00295|40
883|Sub-categoria - 00883|40
908|Sub-categoria - 00908|40
1310|Sub-categoria - 01310|40
1484|Sub-categoria - 01484|40
1543|Sub-categoria - 01543|40
1624|Sub-categoria - 01624|40
2466|Sub-categoria - 02466|40
2476|Sub-categoria - 02476|40
2938|Sub-categoria - 02938|40
3060|Sub-categoria - 03060|40
3446|Sub-categoria - 03446|40
3498|Sub-categoria - 03498|40
3515|Sub-categoria - 03515|40
3519|Sub-categoria - 03519|40
3521|Sub-categoria - 03521|40
3523|Sub-categoria - 03523|40
3524|Sub-categoria - 03524|40
45|Sub-categoria - 00045|41
47|Sub-categoria - 00047|41
110|Sub-categoria - 00110|41
199|Sub-categoria - 00199|41
462|Sub-categoria - 00462|41
781|Sub-categoria - 00781|41
783|Sub-categoria - 00783|41
824|Sub-categoria - 00824|41
865|Sub-categoria - 00865|41
919|Sub-categoria - 00919|41
1015|Sub-categoria - 01015|41
1035|Sub-categoria - 01035|41
1073|Sub-categoria - 01073|41
1138|Sub-categoria - 01138|41
1218|Sub-categoria - 01218|41
1500|Sub-categoria - 01500|41
1718|Sub-categoria - 01718|41
2008|Sub-categoria - 02008|41
2209|Sub-categoria - 02209|41
2210|Sub-categoria - 02210|41
2211|Sub-categoria - 02211|41
2212|Sub-categoria - 02212|41
2213|Sub-categoria - 02213|41
2223|Sub-categoria - 02223|41
2459|Sub-categoria - 02459|41
2460|Sub-categoria - 02460|41
2484|Sub-categoria - 02484|41
2500|Sub-categoria - 02500|41
2741|Sub-categoria - 02741|41
2833|Sub-categoria - 02833|41
2834|Sub-categoria - 02834|41
2897|Sub-categoria - 02897|41
2898|Sub-categoria - 02898|41
2899|Sub-categoria - 02899|41
2923|Sub-categoria - 02923|41
3007|Sub-categoria - 03007|41
3009|Sub-categoria - 03009|41
